energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,title,artist,album,predictions
0.40700000000000003,0.11199999999999999,127.97,0.256,0.152,0.000188,4,0.872,1,195053,-10.036,0.802,1,audio_features,spotify:track:4p3hA9qjCRix74GyuI3Qm5,With You,Drake,Views,0.49440199153691883
0.838,0.127,88.052,0.212,0.337,0.0,4,0.529,8,238960,-2.6189999999999998,0.355,1,audio_features,spotify:track:2vJVj76Sn1L0M6gJhNihMH,"Two Birds, One Stone",Drake,"Two Birds, One Stone",0.5009035016327253
0.5720000000000001,0.24600000000000002,135.95600000000002,0.37799999999999995,0.157,0.0,4,0.779,6,300160,-9.985,0.647,0,audio_features,spotify:track:3MLOAIJNWWS8FQpvdaiKR7,Poetic Justice,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",0.5029059834019141
0.47600000000000003,0.129,154.531,0.282,0.166,0.0,4,0.574,3,264907,-7.444,0.223,1,audio_features,spotify:track:6RrmYcWmDRmlR45kMTIZXg,You & The 6,Drake,If You're Reading This It's Too Late,0.5089021673099223
0.632,0.10800000000000001,124.931,0.033,0.0133,0.0,4,0.672,8,255280,-6.426,0.501,0,audio_features,spotify:track:07EN1w6em5L8Lt3H5ARcSO,Love Me,Lil Wayne,Love Me,0.5141402183105788
0.722,0.273,82.91799999999999,0.322,0.0733,0.0,4,0.62,1,253533,-7.022,0.365,1,audio_features,spotify:track:5rn98Px14UpOBtDuhZAAvV,Weston Road Flows,Drake,Views,0.5148653401376904
0.6579999999999999,0.0816,120.10799999999999,0.319,0.0101,0.0,4,0.8190000000000001,7,224040,-8.417,0.54,1,audio_features,spotify:track:5dHpbFmZjWucrol0M7aNGU,The Language,Drake,Nothing Was The Same (Deluxe),0.5221933163985535
0.693,0.0826,94.06,0.0332,0.0333,0.00040599999999999995,4,0.782,5,147174,-5.747999999999999,0.7190000000000001,1,audio_features,spotify:track:4Ykrbnzkhzw3p9S8H1Ir7F,Juice,Champagne Pa,Closer To My Dreams,0.5275325682395687
0.428,0.139,103.009,0.13699999999999998,0.0673,0.0019,4,0.557,5,378600,-11.299000000000001,0.0996,1,audio_features,spotify:track:63FrXif0Pdu4NAPvTh87mw,Mine,Beyoncé,BEYONCÉ [Platinum Edition],0.5313046185585328
0.391,0.10300000000000001,137.077,0.10099999999999999,0.715,0.00029,4,0.467,1,257724,-13.537,0.17800000000000002,1,audio_features,spotify:track:1pLdqRVxYbzKeSBZG86PnV,Same Mistakes,Champagne Pa,Closer To My Dreams,0.531938733529654
0.767,0.461,111.81299999999999,0.373,0.418,0.0,5,0.644,10,315716,-3.7030000000000003,0.847,0,audio_features,spotify:track:7aq5uiJZM47v3qBVYcmsDk,Ransom,Champagne Pa,Closer To My Dreams,0.5327558170098073
0.406,0.0892,193.06799999999998,0.43700000000000006,0.0304,0.0,4,0.6809999999999999,4,233507,-9.83,0.172,1,audio_features,spotify:track:1mfsQje0xKuw9u3RUwrocx,Who Do You Love?,YG,My Krazy Life,0.5329397442708613
0.419,0.36,91.963,0.39,0.4,0.0,4,0.5,10,309560,-7.349,0.313,0,audio_features,spotify:track:40IiSjljbAhrSbdJ3HxSfH,March 14,Drake,Scorpion,0.5402406831431462
0.884,0.35600000000000004,87.275,0.45799999999999996,0.331,2e-06,4,0.517,2,319387,-5.581,0.282,0,audio_features,spotify:track:238Sekyg7DyN2XDm0z4oWY,Fancy,Drake,Thank Me Later (Int'l Version),0.5410679004751345
0.535,0.106,168.03,0.1,0.45799999999999996,0.00246,4,0.648,2,207307,-13.295,0.444,1,audio_features,spotify:track:16x6tqeSkIjoLEf7SJLlYy,Ratchet Happy Birthday,Drake,Scorpion,0.5428807497818394
0.6729999999999999,0.11599999999999999,193.668,0.162,0.032,6.38e-06,4,0.581,7,240653,-7.111000000000001,0.209,1,audio_features,spotify:track:6H7b2XG2xcpctrl602BwGl,Feel No Ways,Drake,Views,0.5463221417666121
0.534,0.0919,91.97399999999999,0.0946,0.0752,0.0,4,0.725,11,219320,-6.2379999999999995,0.5579999999999999,1,audio_features,spotify:track:50R3hdsZQeg3k8zJdVphSZ,Work,Rihanna,ANTI,0.5539649016198634
0.841,0.5379999999999999,75.975,0.307,0.0441,0.0,4,0.546,3,271947,-4.303,0.506,0,audio_features,spotify:track:2odU2tlJGVEn4cgMqEZ36S,Right Above It,Lil Wayne,I Am Not A Human Being,0.5540918623854527
0.8190000000000001,0.0607,103.008,0.198,0.0565,0.0,4,0.753,2,261013,-4.797,0.532,1,audio_features,spotify:track:5ukPDpFnFeto4Z1KSvZcP8,OVO Life,Aubrey,Drank,0.5571566690622313
0.7070000000000001,0.125,95.023,0.38,0.413,0.0,4,0.7140000000000001,6,161613,-5.827999999999999,0.5539999999999999,1,audio_features,spotify:track:3Ug5oZHXyhN3rpvNQJ1oV6,Bad Meaning Good,Slakah The Beatchild,"BBE20 - Attitude, Belief & Determination",0.5626261400984955
0.664,0.191,148.005,0.295,0.102,0.0,4,0.733,8,288133,-6.162999999999999,0.557,1,audio_features,spotify:track:1iiEQ7XN33cFEwAJm7w1Yv,BedRock,Young Money,We Are Young Money,0.5739519479305949
0.5589999999999999,0.121,140.201,0.52,0.157,0.0,4,0.632,6,261867,-5.891,0.156,1,audio_features,spotify:track:5LnXWeA9tuWKI2C1H74iiJ,Too Much,Drake,Nothing Was The Same (Deluxe),0.575336248227291
0.607,0.29,76.987,0.27699999999999997,0.0958,0.0,4,0.721,0,206267,-7.077999999999999,0.59,0,audio_features,spotify:track:6AaOtHsKd195ec0Y4kC9ER,DnF,Preme,DnF,0.5811535005868103
0.486,0.157,131.91299999999998,0.132,0.00268,0.000148,4,0.684,1,219893,-10.155,0.355,1,audio_features,spotify:track:7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,Drake,Take Care (Deluxe),0.5821465950089568
0.578,0.353,133.03,0.0631,0.0095,0.0,4,0.708,6,258587,-8.686,0.696,1,audio_features,spotify:track:7vCWTZtxOcmgSEqndbVr5p,Money To Blow - Street Version,Birdman,Pricele$$ (UK Deluxe Edition Explicit),0.5822342098216325
0.46,0.147,146.274,0.382,0.0035399999999999997,2.71e-05,4,0.594,1,202451,-7.607,0.0541,1,audio_features,spotify:track:2ZRJRe82aZaVhOKKlbJr4v,Summer Sixteen,Drake,Summer Sixteen,0.5922665909790346
0.44,0.0798,145.116,0.47100000000000003,0.00175,2.73e-06,4,0.711,1,220427,-9.509,0.121,1,audio_features,spotify:track:5iemvGR1EraL9s3XvohIP3,Grammys,Drake,Views,0.5999811121091154
0.259,0.0855,79.839,0.0892,0.0803,0.0,4,0.7090000000000001,1,238120,-14.341,0.265,0,audio_features,spotify:track:2ZB8Zwf6wd3PUMlSJKR2bG,Fire & Desire,Drake,Views,0.6019625740862724
0.442,0.111,201.8,0.35600000000000004,0.00010700000000000001,6.12e-05,4,0.7659999999999999,1,181573,-8.558,0.39,1,audio_features,spotify:track:4Kz4RdRCceaA9VgTqBhBfa,The Motto,Drake,Take Care (Deluxe),0.6043510685383119
0.48200000000000004,0.19699999999999998,160.02700000000002,0.231,0.0173,7.1e-06,4,0.691,1,241400,-11.14,0.305,1,audio_features,spotify:track:2YuurylylBcB0fJ8ho5soN,Childs Play,Drake,Views,0.6170803052423557
0.687,0.114,96.006,0.263,0.0208,1e-06,4,0.8690000000000001,1,233787,-6.816,0.6679999999999999,1,audio_features,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,F**kin' Problems,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),0.6247261148140548
0.6729999999999999,0.136,148.019,0.315,0.32899999999999996,0.0,4,0.833,1,149080,-6.981,0.753,0,audio_features,spotify:track:39liuGHPxn2sAyvO6DINor,Back On Road,Gucci Mane,Everybody Looking,0.6267422544440675
0.5379999999999999,0.149,83.508,0.312,0.738,0.0,4,0.636,1,226920,-7.725,0.514,1,audio_features,spotify:track:2QoOyCFpDo4NblMLP7vBRT,Is There More,Drake,Scorpion,0.6328119607803775
0.797,0.331,157.954,0.0677,0.0007440000000000001,0.0,4,0.574,0,257693,-8.617,0.319,0,audio_features,spotify:track:6dRnCe4S9UhKHqLnAgniGE,So Good,Shanell,So Good,0.6356963232619945
0.49200000000000005,0.145,75.067,0.157,0.414,0.0,4,0.675,6,296400,-9.516,0.47200000000000003,0,audio_features,spotify:track:1Sj81sMg37Hd4omn7Ow2qR,Connect,Drake,Nothing Was The Same (Deluxe),0.6359227415165521
0.5660000000000001,0.0917,151.894,0.106,0.365,0.00035299999999999996,4,0.636,6,235987,-7.16,0.425,0,audio_features,spotify:track:6LxSe8YmdPxy095Ux6znaQ,Headlines,Drake,Take Care (Deluxe),0.6377208887532989
0.623,0.243,143.888,0.308,0.501,7.499999999999999e-06,4,0.616,9,115640,-7.233,0.45799999999999996,1,audio_features,spotify:track:11eVz92Nm7b2CTgA8OJVwp,Never Satisfied,Future,Honest,0.6502649345804875
0.446,0.32299999999999995,99.979,0.162,0.10400000000000001,1.01e-05,4,0.536,1,290133,-10.489,0.157,1,audio_features,spotify:track:5csyFWmmFlqKXh3ehjom3H,Faithful,Drake,Views,0.6506531665616986
0.8220000000000001,0.155,86.73299999999999,0.252,0.0103,4.2000000000000004e-06,5,0.745,7,143214,-6.354,0.415,1,audio_features,spotify:track:61ASZHKdQHSIV4MEt0bRgw,Skepta Interlude,Drake,More Life,0.6533689834677222
0.716,0.252,176.618,0.39,0.737,0.0,4,0.5589999999999999,11,275227,-3.964,0.504,0,audio_features,spotify:track:0mkjekH9rwp4Fg5PxzUTrd,0 To 100 / The Catch Up,Drake,0 To 100 / The Catch Up,0.6573602791829763
0.583,0.37200000000000005,89.835,0.376,0.6990000000000001,0.0,4,0.526,4,305374,-9.172,0.37799999999999995,1,audio_features,spotify:track:465I5rJp4tgLMSwqkqmZOF,Lose You,Drake,More Life,0.6581543300400458
0.523,0.161,86.311,0.196,0.0365,0.0,4,0.792,8,174120,-7.856,0.545,1,audio_features,spotify:track:3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,Drake,Nothing Was The Same (Deluxe),0.6602195572572033
0.439,0.138,139.112,0.397,0.0407,0.0,4,0.903,8,307593,-11.812999999999999,0.532,1,audio_features,spotify:track:0XpEoWpZqlQpGFYZXDU2Hj,Sacrifices,Drake,More Life,0.6750609203448633
0.84,0.87,159.939,0.311,0.0291,0.0,4,0.38,1,278067,-4.5280000000000005,0.387,0,audio_features,spotify:track:4tE0wFfKP06mkDjTNM5BlN,Good Girls Go Bad,The Game,The R.E.D. Album,0.676522482265518
0.7140000000000001,0.408,140.001,0.243,0.39,0.0,4,0.735,9,185156,-5.797999999999999,0.879,0,audio_features,spotify:track:369B02oQm5ljWvVvDwTiv1,In My Business (Feat. Drake & Sean Garrett),Gucci Mane,Guccimerica,0.6790666902242564
0.784,0.1,100.027,0.0779,0.23199999999999998,0.0,4,0.703,2,263173,-2.9419999999999997,0.569,1,audio_features,spotify:track:5FTCKvxzqy72ceS4Ujux4N,What's My Name?,Rihanna,Loud,0.6841703180642635
0.6940000000000001,0.13699999999999998,143.894,0.505,0.153,0.0,4,0.74,1,188320,-7.4879999999999995,0.249,1,audio_features,spotify:track:1nFgXsg2CUbyK0BJX9cmfj,Trophies,Young Money,Rise Of An Empire (Deluxe Edition),0.6956957645491965
0.5720000000000001,0.121,82.445,0.373,0.0136,1.55e-06,4,0.856,1,228438,-8.429,0.45399999999999996,1,audio_features,spotify:track:7ol8W3NEydMmc0cEvD96Ts,Can't Have Everything,Drake,More Life,0.700693587600089
0.48100000000000004,0.10099999999999999,107.806,0.0322,0.124,0.0,4,0.555,10,281320,-7.419,0.0981,0,audio_features,spotify:track:3ougl2AEOsSN6AX5MiFOxx,Now & Forever,Drake,If You're Reading This It's Too Late,0.701263939169657
0.809,0.336,156.344,0.282,0.00778,1.62e-05,4,0.5920000000000001,7,234333,-4.667,0.272,1,audio_features,spotify:track:55YHftnlehUQQJoTSLKCxj,Up All Night,Drake,Thank Me Later (Int'l Version),0.7016066176676399
0.39299999999999996,0.11,136.866,0.0827,0.39399999999999996,3.24e-06,4,0.593,1,269533,-11.735999999999999,0.193,1,audio_features,spotify:track:0hRPRbA2B1CYmGNhWhFjwF,Fall For Your Type,Jamie Foxx,Best Night Of My Life,0.7023486321132085
0.674,0.138,143.067,0.16399999999999998,0.20199999999999999,1.22e-05,4,0.6940000000000001,0,241867,-4.9910000000000005,0.46,0,audio_features,spotify:track:4rdPNHlIYUbSfa4iuQ7ccz,Mr. Wrong,Mary J. Blige,My Life II...The Journey Continues (Act 1),0.7045706378252964
0.637,0.0791,97.96700000000001,0.0926,0.203,2.7399999999999995e-05,4,0.8440000000000001,1,227000,-3.136,0.812,0,audio_features,spotify:track:3JgImOzJU8ByzRWcxaLzMF,Enjoy Ya Self V2,Slakah The Beatchild,Soul Movement Vol I,0.7055893536862815
0.5429999999999999,0.505,102.01,0.11199999999999999,0.41200000000000003,0.0,4,0.711,0,150960,-12.692,0.8009999999999999,1,audio_features,spotify:track:1ZyudLFv35SRvY5SvTZqJx,Buried Alive Interlude,Drake,Take Care (Deluxe),0.7062056249443228
0.713,0.7120000000000001,79.934,0.0911,0.0845,0.0,4,0.555,11,240920,-4.5489999999999995,0.725,1,audio_features,spotify:track:49GYdiLjYMrUKr7H5YXHto,Say Something (Featuring Drake),Timbaland,Shock Value II (International Deluxe version),0.7086178733313311
0.521,0.179,108.025,0.28,0.0136,0.0,4,0.8009999999999999,4,334360,-9.871,0.41200000000000003,0,audio_features,spotify:track:46MFlm7p0Vqd0eXmLtDlN4,100 (feat. Drake),The Game,The Documentary 2,0.7142432429638841
0.76,0.184,89.958,0.0587,0.0678,0.0,4,0.69,0,247933,-4.7780000000000005,0.46799999999999997,1,audio_features,spotify:track:3q2NeHhnBXrsphLcY4Exxj,I Invented Sex [feat. Drake],Trey Songz,Ready,0.7153116413822918
0.536,0.102,119.088,0.0799,0.109,0.00042800000000000005,4,0.624,2,248432,-9.575,0.131,0,audio_features,spotify:track:1JUvB8LRKYoik4BB1bEJWK,My Love (feat. Drake),Majid Jordan,Majid Jordan,0.7201609265666871
0.523,0.1,139.951,0.0839,0.305,0.000411,4,0.616,3,418507,-8.105,0.258,0,audio_features,spotify:track:0HUpfgkE3FulPgF5gR0v8u,The Zone,The Weeknd,Trilogy,0.7234416314538687
0.34600000000000003,0.10800000000000001,119.958,0.53,0.035,0.0,4,0.9640000000000001,5,142273,-9.309,0.562,0,audio_features,spotify:track:1wsf1YFQSYND45y0GzJmf7,Yes Indeed,Lil Baby,Yes Indeed,0.7251713802764815
0.563,0.0776,100.09299999999999,0.071,0.0269,0.0,4,0.7120000000000001,1,241853,-7.5729999999999995,0.299,1,audio_features,spotify:track:4aIZQ7kJLS1TgFw2pEj0RD,Legend,Drake,If You're Reading This It's Too Late,0.7282061196282652
0.535,0.0984,98.06700000000001,0.0476,0.0533,1.3800000000000002e-05,4,0.726,7,216558,-7.803999999999999,0.375,0,audio_features,spotify:track:3NzJnmcgNPGFWJYvO3HneW,Blem,Drake,More Life,0.7283916437722533
0.872,0.107,156.109,0.11900000000000001,0.0951,0.0,4,0.562,4,213813,-5.1080000000000005,0.07200000000000001,0,audio_features,spotify:track:0XhOgqDKTQJhGfD1WBuTdC,Unforgettable,Drake,Thank Me Later (Int'l Version),0.7303956346214948
0.802,0.606,150.013,0.29600000000000004,0.0606,0.0,4,0.519,11,296147,-3.449,0.414,0,audio_features,spotify:track:0IekdWvcDKkcnUyJt0NWga,I'm On One,DJ Khaled,We The Best Forever,0.7308405080029817
0.606,0.11,131.92600000000002,0.0476,0.158,0.0,4,0.6829999999999999,1,211827,-7.057,0.369,1,audio_features,spotify:track:3y6e01poVQDru5OLUu8nhE,No Guns Allowed,Snoop Lion,Reincarnated (Deluxe Version),0.7348010541865051
0.6579999999999999,0.615,81.93299999999999,0.195,0.182,0.0,4,0.591,0,212347,-5.881,0.623,0,audio_features,spotify:track:51q0vXgCI2CW9x4K8SdfXS,Unusual - feat. Drake,Trey Songz,"Passion, Pain & Pleasure",0.7359119043921832
0.593,0.12300000000000001,84.76299999999999,0.284,0.134,0.0,4,0.685,9,136187,-9.083,0.14400000000000002,0,audio_features,spotify:track:71SEHJPt1iDwGkBhUOAXDP,Survival,Drake,Scorpion,0.7381445470130337
0.7659999999999999,0.0861,141.82,0.251,0.33799999999999997,0.0,4,0.752,1,330770,-5.11,0.501,1,audio_features,spotify:track:63M8PK8yavNITSViKUB62p,Schemin Up (feat. Drake and P. Reign),OB OBrien,Schemin Up (feat. Drake and P. Reign),0.7382078442461171
0.34299999999999997,0.304,103.029,0.115,0.0496,4.13e-05,4,0.653,8,252053,-11.327,0.284,0,audio_features,spotify:track:3EJ9ZuqkL1kwgouugqsLu8,Own It,Drake,Nothing Was The Same (Deluxe),0.7418742136373102
0.467,0.135,95.024,0.301,0.5429999999999999,0.0,4,0.823,0,310933,-10.394,0.618,0,audio_features,spotify:track:2xpoTj7AeSFVuvD0ibD3Pg,No Tellin',Drake,If You're Reading This It's Too Late,0.7552819405804844
0.747,0.623,82.835,0.272,0.23600000000000002,0.0,4,0.5579999999999999,11,182126,-7.294,0.46799999999999997,0,audio_features,spotify:track:44OIUsntX5iRnVy5EvbCgM,Zone,Champagne Pa,Closer To My Dreams,0.7566504588698465
0.887,0.8340000000000001,167.579,0.36700000000000005,0.0786,0.0,4,0.41700000000000004,5,307640,-5.551,0.303,0,audio_features,spotify:track:1QBwk6GTCxVdC2hoSw9tlM,Lord Knows,Drake,Take Care (Deluxe),0.7570762655567796
0.535,0.114,78.97399999999999,0.449,0.217,0.0,4,0.812,4,167653,-9.306000000000001,0.321,1,audio_features,spotify:track:48S3Pfu533qMMgHXmV1ruh,6 Man,Drake,If You're Reading This It's Too Late,0.7578996147584399
0.457,0.109,99.99,0.204,0.138,1.96e-06,4,0.835,4,211274,-7.455,0.544,0,audio_features,spotify:track:2f9LSU0aBW04w6KL26DW8r,Come Closer,WizKid,Come Closer,0.7618070049153207
0.623,0.462,98.91799999999999,0.365,0.281,0.0,5,0.57,1,231210,-7.852,0.28,1,audio_features,spotify:track:7KYvXOlM9mDAfUGZ322WZo,Free Spirit,Empire,Power 16,0.7625970608707454
0.8640000000000001,0.434,119.198,0.37200000000000005,0.375,1.15e-06,5,0.51,8,223480,-4.795,0.239,0,audio_features,spotify:track:1emIAVxi4SrgY6xf1uZoxh,Still Got It,Tyga,Still Got It,0.7648460860581042
0.853,0.34,78.033,0.10400000000000001,0.0018899999999999998,0.0,4,0.629,0,320160,-4.36,0.373,1,audio_features,spotify:track:4dW8NOc0DGanKYnfNlIadn,Poppin Bottles (feat. Drake),T.I.,No Mercy,0.7689668303189248
0.664,0.105,140.16299999999998,0.21100000000000002,0.215,0.000118,4,0.77,0,321987,-5.604,0.47200000000000003,1,audio_features,spotify:track:4PWY72AubTjoZrohQt0pWn,Tuesday (feat. Drake),ILoveMakonnen,I LOVE MAKONNEN,0.7732629923856159
0.581,0.105,140.02200000000002,0.27,0.0010400000000000001,5.8599999999999995e-05,4,0.922,10,181263,-7.495,0.595,1,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,Look Alive (feat. Drake),0.7811227046203153
0.36200000000000004,0.139,93.008,0.591,0.0442,0.0,4,0.927,0,196587,-9.329,0.389,0,audio_features,spotify:track:2tlkU66loXhmV2JqTHlz5T,Why You Always Hatin?,YG,Still Brazy (Deluxe),0.7906772545138747
0.541,0.102,119.501,0.0426,0.0102,0.0,4,0.643,2,311197,-5.801,0.165,1,audio_features,spotify:track:5wUUWVRvrciJqFitZF8R0P,Recognize (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR TWO,0.7913524730534993
0.715,0.11900000000000001,85.35600000000001,0.156,0.0244,0.0,5,0.6659999999999999,8,241467,-7.292000000000001,0.1,1,audio_features,spotify:track:2VY1GTTsPl2Ho91Zhu1VKY,It's Good,Lil Wayne,Tha Carter IV (Deluxe),0.7924333502019562
0.33399999999999996,0.11800000000000001,137.855,0.385,0.0204,0.0,4,0.804,0,220862,-10.135,0.20199999999999999,1,audio_features,spotify:track:35Nsvr22p4RsudZoH8kLdC,Change Locations,Drake,What A Time To Be Alive,0.799826694950455
0.575,0.276,85.994,0.0673,0.0443,0.0012699999999999999,4,0.755,4,205147,-8.392000000000001,0.493,0,audio_features,spotify:track:7txPE73wHbuXYkM1h8zNrG,Mob Ties,Drake,Scorpion,0.8032007716009769
0.603,0.11,86.162,0.0944,0.728,0.0,4,0.531,7,282027,-6.242000000000001,0.228,1,audio_features,spotify:track:4o4wEDRqotccDTXiQ7TORu,Un-thinkable (I'm Ready) - Remix,Alicia Keys,Un-thinkable (I'm Ready) [Remix],0.8043309718543236
0.551,0.386,124.95700000000001,0.353,0.08,0.0,4,0.813,6,250770,-7.605,0.598,0,audio_features,spotify:track:7IVQ3HgoP3SRoJqxym4nBD,Ice Melts,Drake,More Life,0.8058705890999538
0.43200000000000005,0.0571,86.956,0.14300000000000002,0.040999999999999995,0.0,4,0.878,10,163973,-9.852,0.441,0,audio_features,spotify:track:7cfvP13Bqb1EyCZQiYsLum,Can’t Take A Joke,Drake,Scorpion,0.8086215522764537
0.754,0.212,128.012,0.26899999999999996,0.0035600000000000002,0.0,4,0.7609999999999999,1,380575,-4.6739999999999995,0.381,1,audio_features,spotify:track:20HrYeWxZwGMuTycTXX0QK,Uptown,Drake,So Far Gone,0.8103626453906043
0.648,0.102,117.98299999999999,0.11699999999999999,0.0573,3.4899999999999995e-05,4,0.804,7,263373,-7.805,0.392,1,audio_features,spotify:track:11KJSRSgaDxqydKYiD2Jew,Too Good,Drake,Views,0.8180557791053117
0.759,0.35600000000000004,153.923,0.17300000000000001,0.0687,0.0,4,0.569,6,345987,-6.412000000000001,0.154,0,audio_features,spotify:track:6yW1eCHbR58c3ptwrCrW3v,It's Been a Pleasure,Bun B,Trill O.G.,0.8199725604938115
0.5760000000000001,0.205,135.312,0.0519,0.319,0.00509,4,0.6990000000000001,1,289042,-9.304,0.425,0,audio_features,spotify:track:70DxNukoeuWgo2yssD0e0N,Houstatlantavegas,Drake,So Far Gone,0.8201599607761465
0.599,0.21899999999999997,167.90900000000002,0.327,0.317,0.0,3,0.727,1,197133,-6.941,0.386,1,audio_features,spotify:track:0Y0TOsE1q11qgbi7c5WZsG,R.I.C.O. (feat. Drake),Meek Mill,Dreams Worth More Than Money,0.8209237363010037
0.40399999999999997,0.0718,99.999,0.0949,0.0035700000000000003,2.17e-05,4,0.773,6,227880,-7.438,0.287,0,audio_features,spotify:track:6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",Drake,Nothing Was The Same (Deluxe),0.8261121744970893
0.465,0.5670000000000001,143.015,0.235,0.0555,0.0,4,0.5660000000000001,2,224720,-11.714,0.177,1,audio_features,spotify:track:6Z01gUquJsjJC67uNWm6P0,Shot For Me,Drake,Take Care (Deluxe),0.8263230755501861
0.48100000000000004,0.17600000000000002,134.007,0.287,0.105,0.0,4,0.9279999999999999,9,210937,-9.35,0.613,0,audio_features,spotify:track:5o2r7507gCOYdRMeR3noqZ,Fake Love,Drake,More Life,0.8276708165436206
0.674,0.115,75.993,0.147,0.531,0.0,4,0.62,0,222667,-7.617000000000001,0.204,1,audio_features,spotify:track:4ER9305DBAmJqj2P96TfBr,Live For,The Weeknd,Kiss Land (Deluxe),0.8305590854753815
0.623,0.125,105.45,0.106,0.0248,0.0,4,0.8590000000000001,2,180667,-8.596,0.48200000000000004,1,audio_features,spotify:track:0GQKP2WgHvBA8Nzb4xZu36,6 God,Drake,If You're Reading This It's Too Late,0.8308046133445246
0.479,0.302,140.089,0.18600000000000003,0.0039,5.3e-06,4,0.759,11,195813,-10.65,0.34700000000000003,1,audio_features,spotify:track:3Yw09dj3cTXsAzlLjgBfIP,Talk Up,Drake,Scorpion,0.831611357067376
0.62,0.0504,134.96,0.0587,0.0034700000000000004,0.00011899999999999999,4,0.903,2,267067,-8.094,0.539,1,audio_features,spotify:track:2FBUoWkIuQXwayw2RNo5l6,Hotline Bling,Drake,Views,0.834303331307886
0.55,0.165,107.571,0.0496,0.0403,0.0,4,0.6509999999999999,7,252640,-8.216000000000001,0.11900000000000001,1,audio_features,spotify:track:4whiojdZ6EVhfky6InPF8r,Company,Drake,If You're Reading This It's Too Late,0.8378489843427889
0.657,0.0932,189.99200000000002,0.237,0.0007379999999999999,3.34e-06,4,0.777,1,226107,-6.434,0.245,1,audio_features,spotify:track:739vCwA3EpBSkk3uDsI2wB,Lemon - Drake Remix,N.E.R.D,Lemon (Drake Remix),0.8393860482693343
0.888,0.299,97.946,0.295,0.375,0.0,4,0.6509999999999999,11,279307,-3.821,0.371,1,audio_features,spotify:track:39XNWKuuBZK0oaV5YmD2dF,Moment 4 Life,Nicki Minaj,Pink Friday,0.8394962518717083
0.311,0.11599999999999999,119.23700000000001,0.113,0.625,1.29e-06,4,0.66,0,333947,-8.681000000000001,0.35700000000000004,1,audio_features,spotify:track:2DTNkIFrsB8nQ5Gt8vJAmZ,Redemption,Drake,Views,0.8405478004920327
0.392,0.198,91.93799999999999,0.17,0.747,8.81e-06,4,0.521,3,294973,-7.88,0.166,1,audio_features,spotify:track:6Zmu6xxHXVYccyNKxHvZCD,Star67,Drake,If You're Reading This It's Too Late,0.8452797655445441
0.43,0.0998,99.915,0.188,0.0503,0.0,4,0.8440000000000001,8,217600,-8.44,0.37,0,audio_features,spotify:track:1HnhCD1u0c4dHSMazmWGyM,Wu-Tang Forever,Drake,Nothing Was The Same (Deluxe),0.8480529186928241
0.528,0.0936,146.056,0.27399999999999997,0.511,0.000334,4,0.757,0,188703,-10.799000000000001,0.302,0,audio_features,spotify:track:5a5BZe4XVd1bvWXLOLPUfV,Jersey,Future,What A Time To Be Alive,0.849003237082682
0.589,0.11,139.751,0.392,0.07400000000000001,0.0,4,0.826,5,255139,-5.489,0.297,0,audio_features,spotify:track:0WHxt7NjSS6FvajiQTURJQ,Wildfire (OVO Remix),SBTRKT,Wildfire,0.8537462184189101
0.5579999999999999,0.341,142.079,0.20199999999999999,0.0462,0.0,4,0.853,1,205879,-7.4479999999999995,0.654,1,audio_features,spotify:track:46gjYTEK7W8ZTABcglGP2f,Jumpman,Drake,What A Time To Be Alive,0.8538148281151581
0.267,0.0992,131.96200000000002,0.0297,0.37200000000000005,0.00411,3,0.687,4,106333,-8.818,0.307,0,audio_features,spotify:track:7JANfTi37pZykRjB1JvPTV,Summers Over Interlude,Drake,Views,0.8541867968280684
0.73,0.124,155.00799999999998,0.222,0.00513,0.0,4,0.8340000000000001,8,312820,-3.714,0.446,1,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,ASTROWORLD,0.8557693081659661
0.7809999999999999,0.185,109.945,0.147,0.158,0.0,4,0.7709999999999999,9,270200,-6.361000000000001,0.40700000000000003,1,audio_features,spotify:track:3X37NtwadSS0RM20dh2IgP,Worst Behavior,Drake,Nothing Was The Same (Deluxe),0.8564983831581495
0.47700000000000004,0.157,170.99,0.325,0.0106,0.0,3,0.84,1,202085,-6.599,0.36,1,audio_features,spotify:track:1h0VyjjtKqqvMNjW82JyyE,Plastic Bag,Drake,What A Time To Be Alive,0.8613374078414319
0.735,0.239,120.154,0.0881,0.106,4.59e-06,4,0.6920000000000001,8,272747,-5.132000000000001,0.33299999999999996,1,audio_features,spotify:track:4FcvYEVtmB0UuIPbdzwqsH,Cabaret,Justin Timberlake,The 20/20 Experience - 2 of 2 (Deluxe),0.8618824651612232
