energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri,title,artist,album,predictions
0.5429999999999999,0.505,102.01,0.11199999999999999,0.41200000000000003,0.0,4,0.711,0,150960,-12.692,0.8009999999999999,1,audio_features,spotify:track:1ZyudLFv35SRvY5SvTZqJx,Buried Alive Interlude,Drake,Take Care (Deluxe),0.41064715852029626
0.5529999999999999,0.111,84.24,0.457,0.254,0.0,5,0.5479999999999999,9,306067,-10.328,0.8740000000000001,1,audio_features,spotify:track:6PCTcrrmgzkk8f7KM8hSDi,Pass The Dutch,Young Money,We Are Young Money,0.41429615581207413
0.40399999999999997,0.0718,99.999,0.0949,0.0035700000000000003,2.17e-05,4,0.773,6,227880,-7.438,0.287,0,audio_features,spotify:track:6jdOi5U5LBzQrc4c1VT983,"Hold On, We're Going Home",Drake,Nothing Was The Same (Deluxe),0.4300245680056204
0.42100000000000004,0.139,87.694,0.13699999999999998,0.376,7.23e-06,4,0.442,2,297373,-11.455,0.111,1,audio_features,spotify:track:1my81o4N4vaHpcMlA3Gj4y,U With Me?,Drake,Views,0.4302048466976807
0.674,0.0906,213.737,0.358,0.018000000000000002,0.0,4,0.5329999999999999,1,278787,-5.862,0.602,1,audio_features,spotify:track:2tYzBN5rGuA6qVwxDKk1Ip,Digital Girl Remix - Original Remix,Jamie Foxx,Digital Girl Remix (Original Remix),0.43467489777656204
0.239,0.12,104.675,0.0876,0.574,7.759999999999999e-05,4,0.446,1,237733,-15.327,0.31,1,audio_features,spotify:track:0jF2AdhsalO1L7KkhK4LE5,Practice,Drake,Take Care (Deluxe),0.44062766069829673
0.546,0.22899999999999998,160.15200000000002,0.23800000000000002,0.22699999999999998,0.0,4,0.418,0,208813,-9.057,0.294,0,audio_features,spotify:track:0V4l4GQhgnWQGtCWpvA7va,Crew Love,Drake,Take Care (Deluxe),0.4468358807083625
0.62,0.0504,134.96,0.0587,0.0034700000000000004,0.00011899999999999999,4,0.903,2,267067,-8.094,0.539,1,audio_features,spotify:track:2FBUoWkIuQXwayw2RNo5l6,Hotline Bling,Drake,Views,0.4486059284247965
0.607,0.29,76.987,0.27699999999999997,0.0958,0.0,4,0.721,0,206267,-7.077999999999999,0.59,0,audio_features,spotify:track:6AaOtHsKd195ec0Y4kC9ER,DnF,Preme,DnF,0.4539943754951443
0.523,0.161,86.311,0.196,0.0365,0.0,4,0.792,8,174120,-7.856,0.545,1,audio_features,spotify:track:3dgQqOiQ9fCKVhNOedd2lf,Started From the Bottom,Drake,Nothing Was The Same (Deluxe),0.4562800054135368
0.747,0.623,82.835,0.272,0.23600000000000002,0.0,4,0.5579999999999999,11,182126,-7.294,0.46799999999999997,0,audio_features,spotify:track:44OIUsntX5iRnVy5EvbCgM,Zone,Champagne Pa,Closer To My Dreams,0.4623905772864416
0.507,0.24100000000000002,100.01700000000001,0.0445,0.0741,3.21e-05,4,0.7170000000000001,4,199020,-8.595,0.198,0,audio_features,spotify:track:7bPLo5Fv7h15E2fW3g1mVQ,Wanna Know Remix (feat. Drake),Dave,Wanna Know Remix (feat. Drake),0.4634445263116709
0.7809999999999999,0.185,109.945,0.147,0.158,0.0,4,0.7709999999999999,9,270200,-6.361000000000001,0.40700000000000003,1,audio_features,spotify:track:3X37NtwadSS0RM20dh2IgP,Worst Behavior,Drake,Nothing Was The Same (Deluxe),0.47390393560782923
0.321,0.1,94.994,0.0571,0.132,0.00028900000000000003,4,0.807,0,182080,-8.147,0.305,0,audio_features,spotify:track:590bUp2TKTfTS9NfiD4Nmn,Finesse,Drake,Scorpion,0.474601500145987
0.40299999999999997,0.13,139.92,0.147,0.255,1.27e-05,4,0.441,2,434960,-11.18,0.158,0,audio_features,spotify:track:2FbGlEPAjNhWvrVvlentVq,Cameras / Good Ones Go Interlude - Medley,Drake,Take Care (Deluxe),0.478663829374791
0.727,0.196,164.99200000000002,0.20800000000000002,0.0312,0.0,4,0.618,3,180520,-7.224,0.401,0,audio_features,spotify:track:3V8sM5OOG6YfDuDLa2IIYJ,Used to This,Future,Used to This,0.4803694571780641
0.795,0.042,149.981,0.335,0.17800000000000002,0.0,4,0.503,10,289707,-4.505,0.265,1,audio_features,spotify:track:6fcUfILqe3A1Wfixqy1VGy,Amen - feat. Drake,Meek Mill,Dreams and Nightmares,0.48060467890226116
0.674,0.115,75.993,0.147,0.531,0.0,4,0.62,0,222667,-7.617000000000001,0.204,1,audio_features,spotify:track:4ER9305DBAmJqj2P96TfBr,Live For,The Weeknd,Kiss Land (Deluxe),0.48121174260588595
0.536,0.102,119.088,0.0799,0.109,0.00042800000000000005,4,0.624,2,248432,-9.575,0.131,0,audio_features,spotify:track:1JUvB8LRKYoik4BB1bEJWK,My Love (feat. Drake),Majid Jordan,Majid Jordan,0.5053453311324074
0.6990000000000001,0.24600000000000002,99.991,0.044000000000000004,0.0011300000000000001,0.000779,4,0.703,2,255787,-7.322,0.0393,1,audio_features,spotify:track:28XwBLUtFxOGoWzovwsdyJ,9,Drake,Views,0.5153419830902345
0.266,0.209,153.292,0.13,0.348,9.55e-06,4,0.46799999999999997,0,368036,-11.120999999999999,0.222,1,audio_features,spotify:track:1bVGWGMSNAzc8qhnXzx328,Since Way Back,Drake,More Life,0.5159671601040808
0.9309999999999999,0.17600000000000002,87.59299999999999,0.32899999999999996,0.124,0.0,4,0.617,8,218384,-6.053,0.39399999999999996,0,audio_features,spotify:track:4JUOxZkdBzBqMTwber0StH,Scriptures,Champagne Pa,Even Closer To My Dreams,0.5207535898888684
0.311,0.11599999999999999,119.23700000000001,0.113,0.625,1.29e-06,4,0.66,0,333947,-8.681000000000001,0.35700000000000004,1,audio_features,spotify:track:2DTNkIFrsB8nQ5Gt8vJAmZ,Redemption,Drake,Views,0.5212121328621546
0.623,0.125,105.45,0.106,0.0248,0.0,4,0.8590000000000001,2,180667,-8.596,0.48200000000000004,1,audio_features,spotify:track:0GQKP2WgHvBA8Nzb4xZu36,6 God,Drake,If You're Reading This It's Too Late,0.530483147504131
0.648,0.102,117.98299999999999,0.11699999999999999,0.0573,3.4899999999999995e-05,4,0.804,7,263373,-7.805,0.392,1,audio_features,spotify:track:11KJSRSgaDxqydKYiD2Jew,Too Good,Drake,Views,0.5327487537582355
0.8220000000000001,0.155,86.73299999999999,0.252,0.0103,4.2000000000000004e-06,5,0.745,7,143214,-6.354,0.415,1,audio_features,spotify:track:61ASZHKdQHSIV4MEt0bRgw,Skepta Interlude,Drake,More Life,0.5427088080291308
0.392,0.198,91.93799999999999,0.17,0.747,8.81e-06,4,0.521,3,294973,-7.88,0.166,1,audio_features,spotify:track:6Zmu6xxHXVYccyNKxHvZCD,Star67,Drake,If You're Reading This It's Too Late,0.544317012376336
0.172,0.10800000000000001,101.275,0.0445,0.841,6.78e-05,4,0.397,6,265120,-15.698,0.12300000000000001,0,audio_features,spotify:track:4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,Drake,Take Care (Deluxe),0.5517030032251632
0.6729999999999999,0.11599999999999999,193.668,0.162,0.032,6.38e-06,4,0.581,7,240653,-7.111000000000001,0.209,1,audio_features,spotify:track:6H7b2XG2xcpctrl602BwGl,Feel No Ways,Drake,Views,0.5525399219653744
0.715,0.11900000000000001,85.35600000000001,0.156,0.0244,0.0,5,0.6659999999999999,8,241467,-7.292000000000001,0.1,1,audio_features,spotify:track:2VY1GTTsPl2Ho91Zhu1VKY,It's Good,Lil Wayne,Tha Carter IV (Deluxe),0.5551479842113373
0.888,0.299,97.946,0.295,0.375,0.0,4,0.6509999999999999,11,279307,-3.821,0.371,1,audio_features,spotify:track:39XNWKuuBZK0oaV5YmD2dF,Moment 4 Life,Nicki Minaj,Pink Friday,0.5559384074703064
0.486,0.157,131.91299999999998,0.132,0.00268,0.000148,4,0.684,1,219893,-10.155,0.355,1,audio_features,spotify:track:7yfg0Eer6UZZt5tZ1XdsWz,Make Me Proud,Drake,Take Care (Deluxe),0.5568554644738812
0.272,0.175,116.036,0.040999999999999995,0.0366,0.0,4,0.7659999999999999,0,262453,-5.696000000000001,0.037000000000000005,1,audio_features,spotify:track:3jipFRgLyKK0oJoG1pKicx,Jaded,Drake,Scorpion,0.560406607675279
0.664,0.105,140.16299999999998,0.21100000000000002,0.215,0.000118,4,0.77,0,321987,-5.604,0.47200000000000003,1,audio_features,spotify:track:4PWY72AubTjoZrohQt0pWn,Tuesday (feat. Drake),ILoveMakonnen,I LOVE MAKONNEN,0.5737666614466598
0.687,0.114,96.006,0.263,0.0208,1e-06,4,0.8690000000000001,1,233787,-6.816,0.6679999999999999,1,audio_features,spotify:track:4XoP1AkbOurU9CeZ2rMEz2,F**kin' Problems,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Version),0.5742476760396918
0.759,0.35600000000000004,153.923,0.17300000000000001,0.0687,0.0,4,0.569,6,345987,-6.412000000000001,0.154,0,audio_features,spotify:track:6yW1eCHbR58c3ptwrCrW3v,It's Been a Pleasure,Bun B,Trill O.G.,0.5778158633220857
0.77,0.24,86.902,0.29600000000000004,0.537,5.62e-06,4,0.563,11,229146,-12.877,0.696,1,audio_features,spotify:track:2d619casRJTy5SuzRy7wXW,You Know You Know,Champagne Pa,Closer To My Dreams,0.5811803463175781
0.446,0.32299999999999995,99.979,0.162,0.10400000000000001,1.01e-05,4,0.536,1,290133,-10.489,0.157,1,audio_features,spotify:track:5csyFWmmFlqKXh3ehjom3H,Faithful,Drake,Views,0.590469465784134
0.457,0.109,99.99,0.204,0.138,1.96e-06,4,0.835,4,211274,-7.455,0.544,0,audio_features,spotify:track:2f9LSU0aBW04w6KL26DW8r,Come Closer,WizKid,Come Closer,0.5914564907292609
0.871,0.243,78.119,0.36700000000000005,0.07,0.0,4,0.446,5,311960,-5.837000000000001,0.0795,1,audio_features,spotify:track:6Q9FvTex292zY3qUpPTptJ,Views,Drake,Views,0.5938561494581938
0.815,0.107,133.914,0.297,0.0251,0.0,4,0.528,3,191493,-4.878,0.0937,0,audio_features,spotify:track:7n0d4jnQWd3CCxUBZM8ci0,Big Amount,2 Chainz,Big Amount,0.5944756499558722
0.757,0.0762,172.938,0.384,0.262,1.72e-06,4,0.825,11,177733,-3.687,0.89,0,audio_features,spotify:track:0Qdbw4psZRGYANJauFqbdt,10 Bands,Drake,If You're Reading This It's Too Late,0.5967498564725341
0.34299999999999997,0.304,103.029,0.115,0.0496,4.13e-05,4,0.653,8,252053,-11.327,0.284,0,audio_features,spotify:track:3EJ9ZuqkL1kwgouugqsLu8,Own It,Drake,Nothing Was The Same (Deluxe),0.6057292583465839
0.7659999999999999,0.0861,141.82,0.251,0.33799999999999997,0.0,4,0.752,1,330770,-5.11,0.501,1,audio_features,spotify:track:63M8PK8yavNITSViKUB62p,Schemin Up (feat. Drake and P. Reign),OB OBrien,Schemin Up (feat. Drake and P. Reign),0.6071592180475385
0.449,0.55,77.167,0.10800000000000001,0.0329,7.840000000000001e-05,4,0.754,7,198973,-9.212,0.35,1,audio_features,spotify:track:2VWbHHhWnMzKWPUs4IEEW9,God's Plan,Drake,Scorpion,0.6120115450018392
0.428,0.139,103.009,0.13699999999999998,0.0673,0.0019,4,0.557,5,378600,-11.299000000000001,0.0996,1,audio_features,spotify:track:63FrXif0Pdu4NAPvTh87mw,Mine,Beyoncé,BEYONCÉ [Platinum Edition],0.6122012630407321
0.672,0.262,79.638,0.39,0.107,0.0,4,0.542,6,366400,-5.436,0.281,1,audio_features,spotify:track:69gz9onZQNVw55cMQsaYii,Tuscan Leather,Drake,Nothing Was The Same (Deluxe),0.6128302319837448
0.722,0.273,82.91799999999999,0.322,0.0733,0.0,4,0.62,1,253533,-7.022,0.365,1,audio_features,spotify:track:5rn98Px14UpOBtDuhZAAvV,Weston Road Flows,Drake,Views,0.6149398940371413
0.73,0.124,155.00799999999998,0.222,0.00513,0.0,4,0.8340000000000001,8,312820,-3.714,0.446,1,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,ASTROWORLD,0.6185433982800634
0.809,0.336,156.344,0.282,0.00778,1.62e-05,4,0.5920000000000001,7,234333,-4.667,0.272,1,audio_features,spotify:track:55YHftnlehUQQJoTSLKCxj,Up All Night,Drake,Thank Me Later (Int'l Version),0.6201853266648006
0.48700000000000004,0.204,99.43799999999999,0.281,0.0572,0.0,4,0.488,4,255827,-8.831,0.134,0,audio_features,spotify:track:5wTRsfZKeaQnQn8JeW8QYQ,305 To My City,Drake,Nothing Was The Same (Deluxe),0.63404275405876
0.907,0.151,86.152,0.415,0.0946,0.0,4,0.484,8,274147,-5.996,0.20600000000000002,1,audio_features,spotify:track:23Cx5Jv0bsCMoUnoygy5jy,Light Up,Drake,Thank Me Later (Int'l Version),0.6436877151271099
0.22899999999999998,0.113,111.887,0.0333,0.5579999999999999,0.0413,4,0.61,11,186293,-12.36,0.19,0,audio_features,spotify:track:3oQV2LqDmYJu6zkULJT1uj,4422,Drake,More Life,0.65449698241634
0.6729999999999999,0.45899999999999996,124.978,0.158,0.00595,0.0,4,0.6990000000000001,2,308333,-6.337000000000001,0.231,1,audio_features,spotify:track:5oVlbbiKGdGeZkWCFy0mqk,No New Friends - SFTB Remix,DJ Khaled,Suffering From Success (Deluxe Version),0.6554593016582522
0.664,0.191,148.005,0.295,0.102,0.0,4,0.733,8,288133,-6.162999999999999,0.557,1,audio_features,spotify:track:1iiEQ7XN33cFEwAJm7w1Yv,BedRock,Young Money,We Are Young Money,0.6557217502174014
0.39299999999999996,0.11,136.866,0.0827,0.39399999999999996,3.24e-06,4,0.593,1,269533,-11.735999999999999,0.193,1,audio_features,spotify:track:0hRPRbA2B1CYmGNhWhFjwF,Fall For Your Type,Jamie Foxx,Best Night Of My Life,0.6594938649416456
0.34700000000000003,0.087,84.98700000000001,0.0636,0.0511,2.43e-06,4,0.7170000000000001,11,235477,-10.265,0.0589,0,audio_features,spotify:track:1wZqJM5FGDEl3FjHDxDyQd,Come and See Me (feat. Drake),PARTYNEXTDOOR,PARTYNEXTDOOR 3 (P3),0.6626127035217433
0.5379999999999999,0.149,83.508,0.312,0.738,0.0,4,0.636,1,226920,-7.725,0.514,1,audio_features,spotify:track:2QoOyCFpDo4NblMLP7vBRT,Is There More,Drake,Scorpion,0.6668319585251934
0.5579999999999999,0.341,142.079,0.20199999999999999,0.0462,0.0,4,0.853,1,205879,-7.4479999999999995,0.654,1,audio_features,spotify:track:46gjYTEK7W8ZTABcglGP2f,Jumpman,Drake,What A Time To Be Alive,0.6722244168818567
0.5920000000000001,0.111,97.20100000000001,0.129,0.0384,1.86e-05,4,0.794,8,177827,-6.973,0.177,1,audio_features,spotify:track:5i70f6KOnmtRCbutYnLvVC,Over Here - feat. Drake,PARTYNEXTDOOR,PARTYNEXTDOOR,0.6728152264782095
0.754,0.212,128.012,0.26899999999999996,0.0035600000000000002,0.0,4,0.7609999999999999,1,380575,-4.6739999999999995,0.381,1,audio_features,spotify:track:20HrYeWxZwGMuTycTXX0QK,Uptown,Drake,So Far Gone,0.677389049509495
0.36200000000000004,0.109,122.04299999999999,0.055,0.157,0.0,4,0.7090000000000001,11,251860,-9.814,0.113,1,audio_features,spotify:track:0PXp9QxBfSKGGpWUNaws2X,Drama (feat. Drake),Roy Woods,Exis,0.6778863587114499
0.391,0.10300000000000001,137.077,0.10099999999999999,0.715,0.00029,4,0.467,1,257724,-13.537,0.17800000000000002,1,audio_features,spotify:track:1pLdqRVxYbzKeSBZG86PnV,Same Mistakes,Champagne Pa,Closer To My Dreams,0.6807999324562282
0.846,0.292,75.137,0.45299999999999996,0.00472,0.0,4,0.6629999999999999,0,255840,-5.226,0.526,1,audio_features,spotify:track:3tvkzvUTF0yoq3pdBi81I0,Diplomatic Immunity,Drake,Scary Hours,0.6813583377398317
0.54,0.20600000000000002,112.75399999999999,0.10300000000000001,0.336,0.0,3,0.805,11,186027,-9.299,0.41200000000000003,0,audio_features,spotify:track:7d485yHrFG6NxY9Zx08oyq,"Faith, Pt. 2",Kos,Muchmusic Presents: K-Os Live,0.6895678258254054
0.26,0.0705,111.51899999999999,0.0921,0.6459999999999999,0.0017800000000000001,5,0.49200000000000005,9,347227,-17.340999999999998,0.312,0,audio_features,spotify:track:047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,Take Care (Deluxe),0.6928119152938796
0.41600000000000004,0.0974,86.678,0.384,0.0931,1.12e-05,3,0.511,0,209288,-9.203,0.289,0,audio_features,spotify:track:7jyDNWA876J5iY3YT2GAZD,Scholarships,Drake,What A Time To Be Alive,0.7029713378065866
0.43200000000000005,0.0571,86.956,0.14300000000000002,0.040999999999999995,0.0,4,0.878,10,163973,-9.852,0.441,0,audio_features,spotify:track:7cfvP13Bqb1EyCZQiYsLum,Can’t Take A Joke,Drake,Scorpion,0.7051411904051187
0.493,0.0666,140.007,0.128,0.0606,7.950000000000001e-05,4,0.8340000000000001,5,252017,-6.567,0.28,0,audio_features,spotify:track:53HIIqV64NIKyyGllfKvzu,Both (feat. Drake & Lil Wayne) - Remix,Gucci Mane,Both (feat. Drake & Lil Wayne) [Remix],0.7079817728133018
0.259,0.0855,79.839,0.0892,0.0803,0.0,4,0.7090000000000001,1,238120,-14.341,0.265,0,audio_features,spotify:track:2ZB8Zwf6wd3PUMlSJKR2bG,Fire & Desire,Drake,Views,0.7182796312032618
0.57,0.179,185.516,0.306,0.759,2.1000000000000002e-06,4,0.489,1,272573,-10.290999999999999,0.584,1,audio_features,spotify:track:2Gnsof1hvZzjE1xdLRpjtf,Over My Dead Body,Drake,Take Care (Deluxe),0.721144900009699
0.47600000000000003,0.113,122.976,0.249,0.0773,0.0,5,0.607,10,245227,-11.075999999999999,0.34700000000000003,0,audio_features,spotify:track:6F609ICg9Spjrw1epsAnpa,Controlla,Drake,Views,0.7215738174493573
0.535,0.106,168.03,0.1,0.45799999999999996,0.00246,4,0.648,2,207307,-13.295,0.444,1,audio_features,spotify:track:16x6tqeSkIjoLEf7SJLlYy,Ratchet Happy Birthday,Drake,Scorpion,0.7238888731952547
0.7070000000000001,0.125,95.023,0.38,0.413,0.0,4,0.7140000000000001,6,161613,-5.827999999999999,0.5539999999999999,1,audio_features,spotify:track:3Ug5oZHXyhN3rpvNQJ1oV6,Bad Meaning Good,Slakah The Beatchild,"BBE20 - Attitude, Belief & Determination",0.7284314435259754
0.40700000000000003,0.11199999999999999,127.97,0.256,0.152,0.000188,4,0.872,1,195053,-10.036,0.802,1,audio_features,spotify:track:4p3hA9qjCRix74GyuI3Qm5,With You,Drake,Views,0.7299344872600723
0.887,0.8340000000000001,167.579,0.36700000000000005,0.0786,0.0,4,0.41700000000000004,5,307640,-5.551,0.303,0,audio_features,spotify:track:1QBwk6GTCxVdC2hoSw9tlM,Lord Knows,Drake,Take Care (Deluxe),0.7341628046707724
0.46299999999999997,0.109,111.98,0.0396,0.256,0.085,4,0.809,11,298941,-11.377,0.364,1,audio_features,spotify:track:7hDc8b7IXETo14hHIHdnhd,Passionfruit,Drake,More Life,0.7493259526643383
0.716,0.252,176.618,0.39,0.737,0.0,4,0.5589999999999999,11,275227,-3.964,0.504,0,audio_features,spotify:track:0mkjekH9rwp4Fg5PxzUTrd,0 To 100 / The Catch Up,Drake,0 To 100 / The Catch Up,0.7496018431609364
0.623,0.243,143.888,0.308,0.501,7.499999999999999e-06,4,0.616,9,115640,-7.233,0.45799999999999996,1,audio_features,spotify:track:11eVz92Nm7b2CTgA8OJVwp,Never Satisfied,Future,Honest,0.7552496133897175
0.47600000000000003,0.129,154.531,0.282,0.166,0.0,4,0.574,3,264907,-7.444,0.223,1,audio_features,spotify:track:6RrmYcWmDRmlR45kMTIZXg,You & The 6,Drake,If You're Reading This It's Too Late,0.7572298790896507
0.8640000000000001,0.434,119.198,0.37200000000000005,0.375,1.15e-06,5,0.51,8,223480,-4.795,0.239,0,audio_features,spotify:track:1emIAVxi4SrgY6xf1uZoxh,Still Got It,Tyga,Still Got It,0.7588342267621145
0.42700000000000005,0.0818,96.023,0.107,0.0703,0.00033,4,0.9259999999999999,10,268480,-7.584,0.305,0,audio_features,spotify:track:31LIXek4OCRgKJn4RWg5Yb,Used To,Drake,If You're Reading This It's Too Late,0.7597252303657795
0.419,0.36,91.963,0.39,0.4,0.0,4,0.5,10,309560,-7.349,0.313,0,audio_features,spotify:track:40IiSjljbAhrSbdJ3HxSfH,March 14,Drake,Scorpion,0.7609522948585848
0.6729999999999999,0.136,148.019,0.315,0.32899999999999996,0.0,4,0.833,1,149080,-6.981,0.753,0,audio_features,spotify:track:39liuGHPxn2sAyvO6DINor,Back On Road,Gucci Mane,Everybody Looking,0.7679943188872456
0.515,0.0888,121.845,0.265,0.0267,1.22e-05,4,0.629,0,277387,-10.357999999999999,0.299,0,audio_features,spotify:track:124NFj84ppZ5pAxTuVQYCQ,Take Care,Drake,Take Care (Deluxe),0.770927937836487
0.43,0.0998,99.915,0.188,0.0503,0.0,4,0.8440000000000001,8,217600,-8.44,0.37,0,audio_features,spotify:track:1HnhCD1u0c4dHSMazmWGyM,Wu-Tang Forever,Drake,Nothing Was The Same (Deluxe),0.7735696866627838
0.47,0.11800000000000001,76.056,0.139,0.0153,0.0,4,0.755,1,184960,-8.72,0.0604,1,audio_features,spotify:track:4uloft7ZE54WflsuqFmjC7,Elevate,Drake,Scorpion,0.7759588986240051
0.217,0.106,92.007,0.0387,0.847,0.000123,4,0.6890000000000001,9,206027,-13.539000000000001,0.272,0,audio_features,spotify:track:2RAeY8dPj6KmStROfEigjV,Peak,Drake,Scorpion,0.7770976583707792
0.6,0.132,119.98700000000001,0.0435,0.0189,0.0143,4,0.875,1,162638,-6.818,0.0906,1,audio_features,spotify:track:21kVlWTlFf8dO8N2aTzlof,KMT,Drake,More Life,0.7774880642776787
0.28300000000000003,0.115,97.04,0.0846,0.111,0.0172,4,0.7659999999999999,8,219692,-10.33,0.14400000000000002,0,audio_features,spotify:track:5ACkknqH2GcrVtmBB7LaRv,Teenage Fever,Drake,More Life,0.7788891499683094
0.451,0.10800000000000001,85.417,0.249,0.152,0.0537,4,0.81,10,157600,-6.348,0.359,0,audio_features,spotify:track:0SVsEdvot6vU4byv5yW0oj,That’s How You Feel,Drake,Scorpion,0.7868048340461183
0.649,0.0886,147.941,0.239,0.317,0.0,4,0.72,5,338920,-5.187,0.243,0,audio_features,spotify:track:4QKMuKPhCK8Aji8MaeJL4T,"Deuces Remix - f/Drake, Kanye West & André 3000 - Explicit Version",Chris Brown,Deuces Remix,0.7901228964294176
0.23399999999999999,0.358,96.882,0.159,0.332,0.00156,4,0.7659999999999999,11,153725,-7.544,0.256,0,audio_features,spotify:track:1bJlwtRVds707na4C02LAj,Nothings Into Somethings,Drake,More Life,0.7992941367364423
0.5710000000000001,0.153,103.521,0.2,0.0173,1.11e-06,4,0.9159999999999999,10,183695,-8.241,0.498,0,audio_features,spotify:track:0lDBERpbbSfh3og8dSszfj,For Free,DJ Khaled,For Free,0.8001419075744375
0.763,0.10300000000000001,170.03099999999998,0.377,0.0389,0.0,4,0.662,1,223701,-8.455,0.5660000000000001,1,audio_features,spotify:track:04T3yZYt92tBvgqxTdeJxd,I'm Goin In,Drake,So Far Gone,0.8070953329781451
0.405,0.105,154.984,0.14,0.0306,0.00698,4,0.909,6,238613,-8.133,0.455,0,audio_features,spotify:track:2Vx8E3K5icPZR7OCklWBXX,Nonstop,Drake,Scorpion,0.8091115783778945
0.884,0.35600000000000004,87.275,0.45799999999999996,0.331,2e-06,4,0.517,2,319387,-5.581,0.282,0,audio_features,spotify:track:238Sekyg7DyN2XDm0z4oWY,Fancy,Drake,Thank Me Later (Int'l Version),0.820238045798551
0.309,0.12,65.041,0.385,0.166,0.0,4,0.5670000000000001,8,321080,-14.254000000000001,0.509,1,audio_features,spotify:track:74atKkOasLOVzvqB6mYgga,The Real Her,Drake,Take Care (Deluxe),0.821250756785466
0.429,0.139,141.855,0.192,0.0386,0.0,4,0.65,2,289560,-13.071,0.33299999999999996,1,audio_features,spotify:track:4IvenHmD0spfFDOKphoUDp,After Dark,Drake,Scorpion,0.822850164115147
0.511,0.18100000000000002,122.029,0.395,0.0689,0.0,4,0.669,1,271573,-6.943,0.429,1,audio_features,spotify:track:5ngydCLbzCEdtu8SEOXhPU,All Me,Drake,Nothing Was The Same (Deluxe),0.8257272376496813
0.705,0.33899999999999997,132.05,0.243,0.0218,0.0,4,0.845,6,246047,-4.271,0.33399999999999996,0,audio_features,spotify:track:0XGLsSU6wtfnKXiMNvQr61,Versace (Remix),Migos,Versace (feat. Drake) [Remix] - Single,0.8310706592820244
0.608,0.5329999999999999,97.06299999999999,0.23399999999999999,0.0671,0.0,4,0.9129999999999999,10,149569,-6.8389999999999995,0.578,0,audio_features,spotify:track:3GIlkmoqNZ3FC406hjYWOj,No Long Talk,Drake,More Life,0.8318481047516121
0.631,0.10800000000000001,145.968,0.205,0.0717,0.0,4,0.909,9,276147,-5.447,0.39399999999999996,1,audio_features,spotify:track:1jr1BnpXymcf2i97mTR8tJ,Walk It Talk It,Migos,Culture II,0.8333116892408604
0.521,0.564,103.985,0.204,0.0118,0.0,4,0.797,1,306173,-8.21,0.391,1,audio_features,spotify:track:1dDFQi1sE3TgPJrLIsMDGl,Grindin',Lil Wayne,Grindin',0.8340124960339
0.6579999999999999,0.0816,120.10799999999999,0.319,0.0101,0.0,4,0.8190000000000001,7,224040,-8.417,0.54,1,audio_features,spotify:track:5dHpbFmZjWucrol0M7aNGU,The Language,Drake,Nothing Was The Same (Deluxe),0.839933951310216
0.391,0.0945,131.018,0.063,0.0317,0.000502,4,0.877,1,189230,-8.196,0.122,1,audio_features,spotify:track:2ExePm1EBdSJkr4Y4Nc50z,Gyalchester,Drake,More Life,0.8430810456802029
0.5429999999999999,0.23399999999999999,140.029,0.128,0.0031100000000000004,6.85e-06,4,0.889,2,231231,-7.666,0.314,1,audio_features,spotify:track:3iZ8223bfKeY87iTdcRMtJ,Digital Dash,Drake,What A Time To Be Alive,0.8433555808366111
0.511,0.10400000000000001,65.256,0.475,0.165,8.950000000000001e-05,4,0.605,11,236973,-8.094,0.379,0,audio_features,spotify:track:7n4Kv0ArEyRh8p4wO5fG78,Preach,Drake,If You're Reading This It's Too Late,0.8483311471312072
0.6709999999999999,0.212,83.07799999999999,0.47700000000000004,0.764,0.0,4,0.44,3,234387,-10.597999999999999,0.479,0,audio_features,spotify:track:6FedhFiHb0KxTvOD1qEX8L,In the Morning,J. Cole,Cole World: The Sideline Story,0.8511465285358278
0.581,0.105,140.02200000000002,0.27,0.0010400000000000001,5.8599999999999995e-05,4,0.922,10,181263,-7.495,0.595,1,audio_features,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),BlocBoy JB,Look Alive (feat. Drake),0.8563036787692642
0.583,0.37200000000000005,89.835,0.376,0.6990000000000001,0.0,4,0.526,4,305374,-9.172,0.37799999999999995,1,audio_features,spotify:track:465I5rJp4tgLMSwqkqmZOF,Lose You,Drake,More Life,0.8607391255168387
0.6759999999999999,0.251,131.938,0.27699999999999997,0.00179,0.0,4,0.769,8,217707,-6.48,0.304,0,audio_features,spotify:track:31ZaSoek4y74F6HPhXylr8,Big Rings,Drake,What A Time To Be Alive,0.862031466141494
0.633,0.368,129.97,0.16899999999999998,0.0259,0.0,4,0.785,7,209413,-8.222999999999999,0.244,1,audio_features,spotify:track:7JnEdTyLhvRAZUg8z53Gx3,Hype,Drake,Views,0.8629187423837203
0.8640000000000001,0.331,100.814,0.603,0.081,0.0,5,0.429,2,305520,-5.975,0.33299999999999996,1,audio_features,spotify:track:53VIWPPMz9S7ob0D8JxF9N,Miss Me,Drake,Thank Me Later (Int'l Version),0.8636490175030344
